"","pay","algorithm","sdev","n","s","rep"
"127",248.790386291956,2,"2",10,10,4
"128",258.790386291956,3,"2",10,10,4
"129",258.790386291956,4,"2",10,10,4
"130",258.790386291956,5,"2",10,10,4
"131",247.230806002816,1,"5",10,10,4
"132",283.114835028532,2,"5",10,10,4
"133",283.114835028532,3,"5",10,10,4
"134",283.114835028532,4,"5",10,10,4
"135",283.114835028532,5,"5",10,10,4
"136",311.577844520192,1,"10",10,10,4
"137",311.577844520192,2,"10",10,10,4
"138",311.577844520192,3,"10",10,10,4
"139",311.577844520192,4,"10",10,10,4
"140",311.577844520192,5,"10",10,10,4
"141",58,1,"0.05",10,10,5
"142",121,2,"0.05",10,10,5
"143",119,3,"0.05",10,10,5
"144",126,4,"0.05",10,10,5
"145",126,5,"0.05",10,10,5
"146",58,1,"0.1",10,10,5
"147",121,2,"0.1",10,10,5
"148",119,3,"0.1",10,10,5
"149",126,4,"0.1",10,10,5
"150",126,5,"0.1",10,10,5
"151",59.4943909802771,1,"0.5",10,10,5
"152",121.001677419749,2,"0.5",10,10,5
"153",119.000671031866,3,"0.5",10,10,5
"154",126.00000012184,4,"0.5",10,10,5
"155",126.00000012184,5,"0.5",10,10,5
"156",71.4465906390717,1,"1",10,10,5
"157",124.133307958459,2,"1",10,10,5
"158",121.796435945744,3,"1",10,10,5
"159",126.088871972306,4,"1",10,10,5
"160",126.088871972306,5,"1",10,10,5
"161",106.656733221764,1,"2",10,10,5
"162",128.570856753665,2,"2",10,10,5
"163",130.68770582338,3,"2",10,10,5
"164",130.68770582338,4,"2",10,10,5
"165",130.68770582338,5,"2",10,10,5
"166",144.405787255732,1,"5",10,10,5
"167",149.525336363979,2,"5",10,10,5
"168",149.525336363979,3,"5",10,10,5
"169",149.525336363979,4,"5",10,10,5
"170",149.525336363979,5,"5",10,10,5
"171",161.803408667745,1,"10",10,10,5
"172",161.803408667745,2,"10",10,10,5
"173",161.803408667745,3,"10",10,10,5
"174",161.803408667745,4,"10",10,10,5
"175",161.803408667745,5,"10",10,10,5
"176",47,1,"0.05",10,10,6
"177",105,2,"0.05",10,10,6
"178",110,3,"0.05",10,10,6
"179",110,4,"0.05",10,10,6
"180",110,5,"0.05",10,10,6
"181",47,1,"0.1",10,10,6
"182",105,2,"0.1",10,10,6
"183",110,3,"0.1",10,10,6
"184",110,4,"0.1",10,10,6
"185",110,5,"0.1",10,10,6
"186",47.9473469826563,1,"0.5",10,10,6
"187",105.001006387884,2,"0.5",10,10,6
"188",110.00167731314,3,"0.5",10,10,6
"189",110.00167731314,4,"0.5",10,10,6
"190",110.00167731314,5,"0.5",10,10,6
"191",74.7147542258911,1,"1",10,10,6
"192",105.000670925256,2,"1",10,10,6
"193",110.676676416183,3,"1",10,10,6
"194",110.676676416183,4,"1",10,10,6
"195",110.676676416183,5,"1",10,10,6
"196",107.343257789027,1,"2",10,10,6
"197",109.255418869778,2,"2",10,10,6
"198",111.626552220232,3,"2",10,10,6
"199",113.819175254487,4,"2",10,10,6
"200",113.819175254487,5,"2",10,10,6
"201",123.64235459598,1,"5",10,10,6
"202",125.594056738047,2,"5",10,10,6
"203",127.383032897592,3,"5",10,10,6
"204",127.383032897592,4,"5",10,10,6
"205",127.383032897592,5,"5",10,10,6
"206",147.79476335494,1,"10",10,10,6
"207",151.727149813444,2,"10",10,10,6
"208",151.727149813444,3,"10",10,10,6
"209",151.727149813444,4,"10",10,10,6
"210",151.727149813444,5,"10",10,10,6
"211",37,1,"0.05",10,10,7
"212",90,2,"0.05",10,10,7
"213",110,3,"0.05",10,10,7
"214",110,4,"0.05",10,10,7
"215",110,5,"0.05",10,10,7
"216",37,1,"0.1",10,10,7
"217",90,2,"0.1",10,10,7
"218",110,3,"0.1",10,10,7
"219",110,4,"0.1",10,10,7
"220",110,5,"0.1",10,10,7
"221",25.0448402080585,1,"0.5",10,10,7
"222",101.082682265893,2,"0.5",10,10,7
"223",111.218017655739,3,"0.5",10,10,7
"224",111.218017655739,4,"0.5",10,10,7
"225",111.218017655739,5,"0.5",10,10,7
"226",82.0964472085203,1,"1",10,10,7
"227",111.524086261193,2,"1",10,10,7
"228",115.536538913181,3,"1",10,10,7
"229",113.950205173413,4,"1",10,10,7
"230",115.536538913181,5,"1",10,10,7
"231",92.1848306732682,1,"2",10,10,7
"232",119.234042989721,2,"2",10,10,7
"233",130.359851324061,3,"2",10,10,7
"234",122.722281157554,4,"2",10,10,7
"235",130.359851324061,5,"2",10,10,7
"236",140.230692902246,1,"5",10,10,7
"237",141.967235732887,2,"5",10,10,7
"238",143.436008173039,3,"5",10,10,7
"239",141.967235732887,4,"5",10,10,7
"240",143.436008173039,5,"5",10,10,7
"241",167.719408523616,1,"10",10,10,7
"242",168.037289563586,2,"10",10,10,7
"243",168.594396634996,3,"10",10,10,7
"244",168.594396634996,4,"10",10,10,7
"245",168.594396634996,5,"10",10,10,7
"246",11,1,"0.05",10,10,8
"247",107,2,"0.05",10,10,8
"248",108,3,"0.05",10,10,8
"249",108,4,"0.05",10,10,8
"250",108,5,"0.05",10,10,8
"251",12,1,"0.1",10,10,8
"252",108,2,"0.1",10,10,8
"253",108,3,"0.1",10,10,8
"254",108,4,"0.1",10,10,8
"255",108,5,"0.1",10,10,8
"256",16.4660643772682,1,"0.5",10,10,8
"257",107.81201172988,2,"0.5",10,10,8
"258",108.00000003046,3,"0.5",10,10,8
"259",108.00000003046,4,"0.5",10,10,8
"260",108.00000003046,5,"0.5",10,10,8
"261",38.9755123329558,1,"1",10,10,8
"262",110.661401951352,2,"1",10,10,8
"263",110.874463270778,3,"1",10,10,8
"264",110.874463270778,4,"1",10,10,8
"265",110.874463270778,5,"1",10,10,8
"266",78.910798485203,1,"2",10,10,8
"267",118.152997070861,2,"2",10,10,8
"268",118.152997070861,3,"2",10,10,8
"269",118.152997070861,4,"2",10,10,8
"270",118.152997070861,5,"2",10,10,8
"271",112.046385871644,1,"5",10,10,8
"272",130.684031195806,2,"5",10,10,8
"273",130.684031195806,3,"5",10,10,8
"274",130.684031195806,4,"5",10,10,8
"275",130.684031195806,5,"5",10,10,8
"276",135.312213140806,1,"10",10,10,8
"277",139.502150753777,2,"10",10,10,8
"278",139.502150753777,3,"10",10,10,8
"279",139.502150753777,4,"10",10,10,8
"280",139.502150753777,5,"10",10,10,8
"281",23,1,"0.05",10,10,9
"282",142,2,"0.05",10,10,9
"283",144,3,"0.05",10,10,9
"284",144,4,"0.05",10,10,9
"285",144,5,"0.05",10,10,9
"286",23,1,"0.1",10,10,9
"287",143,2,"0.1",10,10,9
"288",144,3,"0.1",10,10,9
"289",144,4,"0.1",10,10,9
"290",144,5,"0.1",10,10,9
"291",27.3533528323661,1,"0.5",10,10,9
"292",146.518717364152,2,"0.5",10,10,9
"293",147.518717364152,3,"0.5",10,10,9
"294",147.518717364152,4,"0.5",10,10,9
"295",147.518717364152,5,"0.5",10,10,9
"296",139.900410346781,1,"1",10,10,9
"297",158.769797152528,2,"1",10,10,9
"298",159.769797152528,3,"1",10,10,9
"299",159.769797152528,4,"1",10,10,9
"300",159.769797152528,5,"1",10,10,9
"301",153.537329642153,1,"2",10,10,9
"302",168.685038694193,2,"2",10,10,9
"303",168.685038694193,3,"2",10,10,9
"304",168.685038694193,4,"2",10,10,9
"305",168.685038694193,5,"2",10,10,9
"306",172.772778285345,1,"5",10,10,9
"307",175.975904961097,2,"5",10,10,9
"308",177.730190343109,3,"5",10,10,9
"309",177.730190343109,4,"5",10,10,9
"310",177.730190343109,5,"5",10,10,9
"311",182.241551112148,1,"10",10,10,9
"312",182.241551112148,2,"10",10,10,9
"313",182.241551112148,3,"10",10,10,9
"314",182.241551112148,4,"10",10,10,9
"315",182.241551112148,5,"10",10,10,9
"316",22,1,"0.05",10,10,10
"317",89,2,"0.05",10,10,10
"318",89,3,"0.05",10,10,10
"319",89,4,"0.05",10,10,10
"320",89,5,"0.05",10,10,10
"321",22,1,"0.1",10,10,10
"322",89,2,"0.1",10,10,10
"323",89,3,"0.1",10,10,10
"324",89,4,"0.1",10,10,10
"325",89,5,"0.1",10,10,10
"326",25.7893879306252,1,"0.5",10,10,10
"327",84.677347341439,2,"0.5",10,10,10
"328",89.6766764161832,3,"0.5",10,10,10
"329",89.6766764161832,4,"0.5",10,10,10
"330",89.6766764161832,5,"0.5",10,10,10
"331",43.4263567795708,1,"1",10,10,10
"332",92.0370143127259,2,"1",10,10,10
"333",92.0370143127259,3,"1",10,10,10
"334",92.0370143127259,4,"1",10,10,10
"335",92.0370143127259,5,"1",10,10,10
"336",84.9198645206192,1,"2",10,10,10
"337",98.4965482062997,2,"2",10,10,10
"338",98.4965482062997,3,"2",10,10,10
"339",98.4965482062997,4,"2",10,10,10
"340",98.4965482062997,5,"2",10,10,10
"341",115.86309786164,1,"5",10,10,10
"342",115.86309786164,2,"5",10,10,10
"343",115.86309786164,3,"5",10,10,10
"344",115.86309786164,4,"5",10,10,10
"345",115.86309786164,5,"5",10,10,10
"346",124.36999367904,1,"10",10,10,10
"347",124.36999367904,2,"10",10,10,10
"348",124.36999367904,3,"10",10,10,10
"349",124.36999367904,4,"10",10,10,10
"350",124.36999367904,5,"10",10,10,10
"351",23,1,"0.05",10,10,11
"352",69,2,"0.05",10,10,11
"353",66,3,"0.05",10,10,11
"354",69,4,"0.05",10,10,11
"355",69,5,"0.05",10,10,11
"356",15,1,"0.1",10,10,11
"357",69,2,"0.1",10,10,11
"358",66,3,"0.1",10,10,11
"359",69,4,"0.1",10,10,11
"360",69,5,"0.1",10,10,11
"361",16.6344227403043,1,"0.5",10,10,11
"362",69.0006709252558,2,"0.5",10,10,11
"363",66,3,"0.5",10,10,11
"364",69.0006709252558,4,"0.5",10,10,11
"365",69.0006709252558,5,"0.5",10,10,11
"366",26.9624498124893,1,"1",10,10,11
"367",69.271341522189,2,"1",10,10,11
"368",69.271341522189,3,"1",10,10,11
"369",69.271341522189,4,"1",10,10,11
"370",69.271341522189,5,"1",10,10,11
"371",64.8414021563971,1,"2",10,10,11
"372",71.1358229164049,2,"2",10,10,11
"373",71.1358229164049,3,"2",10,10,11
"374",71.1358229164049,4,"2",10,10,11
"375",71.1358229164049,5,"2",10,10,11
"376",79.5223815771953,1,"5",10,10,11
"377",85.5585149401871,2,"5",10,10,11
"378",84.7970379742427,3,"5",10,10,11
"379",85.5585149401871,4,"5",10,10,11
"380",85.5585149401871,5,"5",10,10,11
"381",98.7950975814378,1,"10",10,10,11
"382",99.402948537738,2,"10",10,10,11
"383",99.402948537738,3,"10",10,10,11
"384",99.402948537738,4,"10",10,10,11
"385",99.402948537738,5,"10",10,10,11
"386",61,1,"0.05",10,10,12
"387",112,2,"0.05",10,10,12
"388",113,3,"0.05",10,10,12
"389",113,4,"0.05",10,10,12
"390",113,5,"0.05",10,10,12
"391",61,1,"0.1",10,10,12
"392",112,2,"0.1",10,10,12
"393",113,3,"0.1",10,10,12
"394",113,4,"0.1",10,10,12
"395",113,5,"0.1",10,10,12
"396",62.2180175491295,1,"0.5",10,10,12
"397",113.894694300372,2,"0.5",10,10,12
"398",111.030029248549,3,"0.5",10,10,12
"399",114.030029248549,4,"0.5",10,10,12
"400",114.030029248549,5,"0.5",10,10,12
"401",67.7371438539653,1,"1",10,10,12
"402",120.735827159818,2,"1",10,10,12
"403",121.097959895689,3,"1",10,10,12
"404",121.097959895689,4,"1",10,10,12
"405",121.097959895689,5,"1",10,10,12
"406",99.3883206589857,1,"2",10,10,12
"407",132.557286138745,2,"2",10,10,12
"408",132.557286138745,3,"2",10,10,12
"409",132.557286138745,4,"2",10,10,12
"410",132.557286138745,5,"2",10,10,12
"411",154.758492157091,1,"5",10,10,12
"412",154.758492157091,2,"5",10,10,12
"413",154.758492157091,3,"5",10,10,12
"414",154.758492157091,4,"5",10,10,12
"415",154.758492157091,5,"5",10,10,12
"416",163.755090284894,1,"10",10,10,12
"417",163.755090284894,2,"10",10,10,12
"418",163.755090284894,3,"10",10,10,12
"419",163.755090284894,4,"10",10,10,12
"420",163.755090284894,5,"10",10,10,12
"421",45,1,"0.05",10,10,13
"422",187,2,"0.05",10,10,13
"423",183,3,"0.05",10,10,13
"424",187,4,"0.05",10,10,13
"425",187,5,"0.05",10,10,13
"426",45,1,"0.1",10,10,13
"427",187,2,"0.1",10,10,13
"428",183,3,"0.1",10,10,13
"429",187,4,"0.1",10,10,13
"430",187,5,"0.1",10,10,13
"431",50.195393780335,1,"0.5",10,10,13
"432",187,2,"0.5",10,10,13
"433",183,3,"0.5",10,10,13
"434",187,4,"0.5",10,10,13
"435",187,5,"0.5",10,10,13
"436",66.0155117705169,1,"1",10,10,13
"437",187.48099393049,2,"1",10,10,13
"438",183.076415593665,3,"1",10,10,13
"439",187.48099393049,4,"1",10,10,13
"440",187.48099393049,5,"1",10,10,13
"441",81.2688795240846,1,"2",10,10,13
"442",191.561525433095,2,"2",10,10,13
"443",187.119369868321,3,"2",10,10,13
"444",191.561525433095,4,"2",10,10,13
"445",191.561525433095,5,"2",10,10,13
"446",185.949532378126,1,"5",10,10,13
"447",199.279061422546,2,"5",10,10,13
"448",199.279061422546,3,"5",10,10,13
"449",199.279061422546,4,"5",10,10,13
"450",199.279061422546,5,"5",10,10,13
"451",210.24510410597,1,"10",10,10,13
"452",210.423903702236,2,"10",10,10,13
"453",210.423903702236,3,"10",10,10,13
"454",210.423903702236,4,"10",10,10,13
"455",210.423903702236,5,"10",10,10,13
"456",17,1,"0.05",10,10,14
"457",142,2,"0.05",10,10,14
"458",153,3,"0.05",10,10,14
"459",153,4,"0.05",10,10,14
"460",153,5,"0.05",10,10,14
"461",24,1,"0.1",10,10,14
"462",142,2,"0.1",10,10,14
"463",153,3,"0.1",10,10,14
"464",153,4,"0.1",10,10,14
"465",153,5,"0.1",10,10,14
"466",29.2490531855624,1,"0.5",10,10,14
"467",142,2,"0.5",10,10,14
"468",153.270670566473,3,"0.5",10,10,14
"469",153.270670566473,4,"0.5",10,10,14
"470",153.270670566473,5,"0.5",10,10,14
"471",45.4215176202267,1,"1",10,10,14
"472",155.130624374212,2,"1",10,10,14
"473",156.343674513678,3,"1",10,10,14
"474",156.343674513678,4,"1",10,10,14
"475",156.343674513678,5,"1",10,10,14
"476",68.4589842363568,1,"2",10,10,14
"477",170.813391763203,2,"2",10,10,14
"478",172.501172941471,3,"2",10,10,14
"479",172.501172941471,4,"2",10,10,14
"480",172.501172941471,5,"2",10,10,14
"481",166.42157080476,1,"5",10,10,14
"482",184.984317957755,2,"5",10,10,14
"483",186.795471163985,3,"5",10,10,14
"484",186.795471163985,4,"5",10,10,14
"485",186.795471163985,5,"5",10,10,14
"486",192.972352088714,1,"10",10,10,14
"487",196.665655279941,2,"10",10,10,14
"488",196.665655279941,3,"10",10,10,14
"489",196.665655279941,4,"10",10,10,14
"490",196.665655279941,5,"10",10,10,14
"491",36,1,"0.05",10,10,15
"492",177,2,"0.05",10,10,15
"493",182,3,"0.05",10,10,15
"494",183,4,"0.05",10,10,15
"495",183,5,"0.05",10,10,15
"496",36,1,"0.1",10,10,15
"497",177,2,"0.1",10,10,15
"498",181,3,"0.1",10,10,15
"499",183,4,"0.1",10,10,15
"500",183,5,"0.1",10,10,15
"501",42.9247232138618,1,"0.5",10,10,15
"502",177.813353549931,2,"0.5",10,10,15
"503",181.815030863071,3,"0.5",10,10,15
"504",183.81201169942,4,"0.5",10,10,15
"505",183.81201169942,5,"0.5",10,10,15
"506",67.9051340469184,1,"1",10,10,15
"507",181.181866941734,2,"1",10,10,15
"508",185.85754442334,3,"1",10,10,15
"509",188.066648447638,4,"1",10,10,15
"510",188.066648447638,5,"1",10,10,15
"511",130.813494101826,1,"2",10,10,15
"512",190.315215275008,2,"2",10,10,15
"513",191.976966503405,3,"2",10,10,15
"514",191.976966503405,4,"2",10,10,15
"515",191.976966503405,5,"2",10,10,15
"516",181.082196717781,1,"5",10,10,15
"517",217.93279570846,2,"5",10,10,15
"518",217.93279570846,3,"5",10,10,15
"519",217.93279570846,4,"5",10,10,15
"520",217.93279570846,5,"5",10,10,15
"521",235.265865519209,1,"10",10,10,15
"522",242.984305406259,2,"10",10,10,15
"523",242.984305406259,3,"10",10,10,15
"524",242.984305406259,4,"10",10,10,15
"525",242.984305406259,5,"10",10,10,15
"526",27,1,"0.05",10,10,16
"527",96,2,"0.05",10,10,16
"528",98,3,"0.05",10,10,16
"529",98,4,"0.05",10,10,16
"530",98,5,"0.05",10,10,16
"531",23,1,"0.1",10,10,16
"532",96,2,"0.1",10,10,16
"533",98,3,"0.1",10,10,16
"534",98,4,"0.1",10,10,16
"535",98,5,"0.1",10,10,16
"536",34.3853948566827,1,"0.5",10,10,16
"537",96,2,"0.5",10,10,16
"538",98.1353352832366,3,"0.5",10,10,16
"539",98.1353352832366,4,"0.5",10,10,16
"540",98.1353352832366,5,"0.5",10,10,16
"541",61.3763278122411,1,"1",10,10,16
"542",96.556735833149,2,"1",10,10,16
"543",98.6766764161831,3,"1",10,10,16
"544",98.6766764161831,4,"1",10,10,16
"545",98.6766764161831,5,"1",10,10,16
"546",79.5203062922296,1,"2",10,10,16
"547",108.952971305258,2,"2",10,10,16
"548",108.952971305258,3,"2",10,10,16
"549",108.952971305258,4,"2",10,10,16
"550",108.952971305258,5,"2",10,10,16
"551",105.037895044879,1,"5",10,10,16
"552",121.061188548045,2,"5",10,10,16
"553",122.341210503993,3,"5",10,10,16
"554",122.341210503993,4,"5",10,10,16
"555",122.341210503993,5,"5",10,10,16
"556",133.568082359292,1,"10",10,10,16
"557",133.568082359292,2,"10",10,10,16
"558",133.568082359292,3,"10",10,10,16
"559",133.568082359292,4,"10",10,10,16
"560",133.568082359292,5,"10",10,10,16
"561",33,1,"0.05",10,10,17
"562",96,2,"0.05",10,10,17
"563",109,3,"0.05",10,10,17
"564",110,4,"0.05",10,10,17
"565",110,5,"0.05",10,10,17
"566",22,1,"0.1",10,10,17
"567",96,2,"0.1",10,10,17
"568",109,3,"0.1",10,10,17
"569",110,4,"0.1",10,10,17
"570",110,5,"0.1",10,10,17
"571",37.1501462732059,1,"0.5",10,10,17
"572",96.0006709252558,2,"0.5",10,10,17
"573",110.136006208492,3,"0.5",10,10,17
"574",110.136006208492,4,"0.5",10,10,17
"575",110.136006208492,5,"0.5",10,10,17
"576",80.5267690902766,1,"1",10,10,17
"577",97.3436745289079,2,"1",10,10,17
"578",111.950205173391,3,"1",10,10,17
"579",111.950205173391,4,"1",10,10,17
"580",111.950205173391,5,"1",10,10,17
"581",121.680524904152,1,"2",10,10,17
"582",115.441552623916,2,"2",10,10,17
"583",130.312940529963,3,"2",10,10,17
"584",130.312940529963,4,"2",10,10,17
"585",130.312940529963,5,"2",10,10,17
"586",127.955429608353,1,"5",10,10,17
"587",152.409955996647,2,"5",10,10,17
"588",152.409955996647,3,"5",10,10,17
"589",152.409955996647,4,"5",10,10,17
"590",152.409955996647,5,"5",10,10,17
"591",174.536840372252,1,"10",10,10,17
"592",180.749461047794,2,"10",10,10,17
"593",180.749461047794,3,"10",10,10,17
"594",180.749461047794,4,"10",10,10,17
"595",180.749461047794,5,"10",10,10,17
"596",74,1,"0.05",10,10,18
"597",240,2,"0.05",10,10,18
"598",245,3,"0.05",10,10,18
"599",245,4,"0.05",10,10,18
"600",245,5,"0.05",10,10,18
"601",71,1,"0.1",10,10,18
"602",240,2,"0.1",10,10,18
"603",245,3,"0.1",10,10,18
"604",245,4,"0.1",10,10,18
"605",245,5,"0.1",10,10,18
"606",71.8120118060295,1,"0.5",10,10,18
"607",240.002683701023,2,"0.5",10,10,18
"608",245.00167731314,3,"0.5",10,10,18
"609",245.00167731314,4,"0.5",10,10,18
"610",245.00167731314,5,"0.5",10,10,18
"611",74.7169469340435,1,"1",10,10,18
"612",241.082682265893,2,"1",10,10,18
"613",245.676676416183,3,"1",10,10,18
"614",245.676676416183,4,"1",10,10,18
"615",245.676676416183,5,"1",10,10,18
"616",115.217739154951,1,"2",10,10,18
"617",244.856310894533,2,"2",10,10,18
"618",248.036718915395,3,"2",10,10,18
"619",248.036718915395,4,"2",10,10,18
"620",248.036718915395,5,"2",10,10,18
"621",215.720206413481,1,"5",10,10,18
"622",269.736484931077,2,"5",10,10,18
"623",269.748106199544,3,"5",10,10,18
"624",269.748106199544,4,"5",10,10,18
"625",269.748106199544,5,"5",10,10,18
"626",274.566074188663,1,"10",10,10,18
"627",285.929918340884,2,"10",10,10,18
"628",286.19685963535,3,"10",10,10,18
"629",286.19685963535,4,"10",10,10,18
"630",286.19685963535,5,"10",10,10,18
"631",93,1,"0.05",10,10,19
"632",112,2,"0.05",10,10,19
"633",116,3,"0.05",10,10,19
"634",116,4,"0.05",10,10,19
"635",116,5,"0.05",10,10,19
"636",58,1,"0.1",10,10,19
"637",112,2,"0.1",10,10,19
"638",115,3,"0.1",10,10,19
"639",116,4,"0.1",10,10,19
"640",116,5,"0.1",10,10,19
"641",64.6317643412219,1,"0.5",10,10,19
"642",112.001341850512,2,"0.5",10,10,19
"643",115.001006387884,3,"0.5",10,10,19
"644",116,4,"0.5",10,10,19
"645",116,5,"0.5",10,10,19
"646",87.8553376091556,1,"1",10,10,19
"647",112.54134493575,2,"1",10,10,19
"648",115.406009576363,3,"1",10,10,19
"649",116.000003802803,4,"1",10,10,19
"650",116.000003802803,5,"1",10,10,19
"651",103.985626638971,1,"2",10,10,19
"652",116.763939259542,2,"2",10,10,19
"653",122.469495428191,3,"2",10,10,19
"654",122.469495428191,4,"2",10,10,19
"655",122.469495428191,5,"2",10,10,19
"656",128.355753248875,1,"5",10,10,19
"657",136.55888745123,2,"5",10,10,19
"658",135.89447521059,3,"5",10,10,19
"659",136.55888745123,4,"5",10,10,19
"660",136.55888745123,5,"5",10,10,19
"661",141.386459518359,1,"10",10,10,19
"662",144.508562527851,2,"10",10,10,19
"663",144.508562527851,3,"10",10,10,19
"664",144.508562527851,4,"10",10,10,19
"665",144.508562527851,5,"10",10,10,19
"666",34,1,"0.05",10,10,20
"667",147,2,"0.05",10,10,20
"668",151,3,"0.05",10,10,20
"669",155,4,"0.05",10,10,20
"670",151,5,"0.05",10,10,20
"671",28,1,"0.1",10,10,20
"672",141,2,"0.1",10,10,20
"673",151,3,"0.1",10,10,20
"674",155,4,"0.1",10,10,20
"675",151,5,"0.1",10,10,20
"676",30.1656999944137,1,"0.5",10,10,20
"677",147.270670566473,2,"0.5",10,10,20
"678",151,3,"0.5",10,10,20
"679",155.270670566473,4,"0.5",10,10,20
"680",151,5,"0.5",10,10,20
"681",37.8398258386387,1,"1",10,10,20
"682",148.213061319425,2,"1",10,10,20
