"","pay","algorithm","sdev","n","s","rep"
"238",554.347324362857,3,"5",20,20,7
"239",554.347324362857,4,"5",20,20,7
"240",554.347324362857,5,"5",20,20,7
"241",581.523702962741,1,"10",20,20,7
"242",583.885801388424,2,"10",20,20,7
"243",583.885801388424,3,"10",20,20,7
"244",583.885801388424,4,"10",20,20,7
"245",583.885801388424,5,"10",20,20,7
"246",706.5,1,"0.05",20,20,8
"247",706.5,2,"0.05",20,20,8
"248",706.5,3,"0.05",20,20,8
"249",706.5,4,"0.05",20,20,8
"250",706.5,5,"0.05",20,20,8
"251",706.5,1,"0.1",20,20,8
"252",706.5,2,"0.1",20,20,8
"253",706.5,3,"0.1",20,20,8
"254",706.5,4,"0.1",20,20,8
"255",706.5,5,"0.1",20,20,8
"256",707.383873088401,1,"0.5",20,20,8
"257",707.383873088401,2,"0.5",20,20,8
"258",707.383873088401,3,"0.5",20,20,8
"259",707.383873088401,4,"0.5",20,20,8
"260",707.383873088401,5,"0.5",20,20,8
"261",714.676180520254,1,"1",20,20,8
"262",715.9296510235,2,"1",20,20,8
"263",715.9296510235,3,"1",20,20,8
"264",715.9296510235,4,"1",20,20,8
"265",715.9296510235,5,"1",20,20,8
"266",741.953212192429,1,"2",20,20,8
"267",761.580083904145,2,"2",20,20,8
"268",761.580083904145,3,"2",20,20,8
"269",761.580083904145,4,"2",20,20,8
"270",761.580083904145,5,"2",20,20,8
"271",803.676502691656,1,"5",20,20,8
"272",818.581259220797,2,"5",20,20,8
"273",821.558177757498,3,"5",20,20,8
"274",821.558177757498,4,"5",20,20,8
"275",821.558177757498,5,"5",20,20,8
"276",881.863957254259,1,"10",20,20,8
"277",885.604721443359,2,"10",20,20,8
"278",885.792291989282,3,"10",20,20,8
"279",885.792291989282,4,"10",20,20,8
"280",885.792291989282,5,"10",20,20,8
"281",471.5,1,"0.05",20,20,9
"282",485.5,2,"0.05",20,20,9
"283",485.5,3,"0.05",20,20,9
"284",485.5,4,"0.05",20,20,9
"285",485.5,5,"0.05",20,20,9
"286",481.5,1,"0.1",20,20,9
"287",484.5,2,"0.1",20,20,9
"288",485.5,3,"0.1",20,20,9
"289",485.5,4,"0.1",20,20,9
"290",485.5,5,"0.1",20,20,9
"291",486.579434485825,1,"0.5",20,20,9
"292",489.584969619186,2,"0.5",20,20,9
"293",489.584969619186,3,"0.5",20,20,9
"294",489.584969619186,4,"0.5",20,20,9
"295",489.584969619186,5,"0.5",20,20,9
"296",502.787591869645,1,"1",20,20,9
"297",511.492797515233,2,"1",20,20,9
"298",511.492797515233,3,"1",20,20,9
"299",511.492797515233,4,"1",20,20,9
"300",511.492797515233,5,"1",20,20,9
"301",555.09191271848,1,"2",20,20,9
"302",555.09191271848,2,"2",20,20,9
"303",555.09191271848,3,"2",20,20,9
"304",555.09191271848,4,"2",20,20,9
"305",555.09191271848,5,"2",20,20,9
"306",606.891501262133,1,"5",20,20,9
"307",607.097319199326,2,"5",20,20,9
"308",607.097319199326,3,"5",20,20,9
"309",607.097319199326,4,"5",20,20,9
"310",607.097319199326,5,"5",20,20,9
"311",643.468737145917,1,"10",20,20,9
"312",643.468737145917,2,"10",20,20,9
"313",643.468737145917,3,"10",20,20,9
"314",643.468737145917,4,"10",20,20,9
"315",643.468737145917,5,"10",20,20,9
"316",746.5,1,"0.05",20,20,10
"317",750.5,2,"0.05",20,20,10
"318",750.5,3,"0.05",20,20,10
"319",750.5,4,"0.05",20,20,10
"320",750.5,5,"0.05",20,20,10
"321",746.5,1,"0.1",20,20,10
"322",750.5,2,"0.1",20,20,10
"323",750.5,3,"0.1",20,20,10
"324",750.5,4,"0.1",20,20,10
"325",750.5,5,"0.1",20,20,10
"326",746.50000024368,1,"0.5",20,20,10
"327",750.508386809377,2,"0.5",20,20,10
"328",750.508386809377,3,"0.5",20,20,10
"329",750.508386809377,4,"0.5",20,20,10
"330",750.508386809377,5,"0.5",20,20,10
"331",752.685315859995,1,"1",20,20,10
"332",772.970212256427,2,"1",20,20,10
"333",772.970212256427,3,"1",20,20,10
"334",772.970212256427,4,"1",20,20,10
"335",772.970212256427,5,"1",20,20,10
"336",807.213302587056,1,"2",20,20,10
"337",814.21936347801,2,"2",20,20,10
"338",818.457634102189,3,"2",20,20,10
"339",818.457634102189,4,"2",20,20,10
"340",818.457634102189,5,"2",20,20,10
"341",861.124348953994,1,"5",20,20,10
"342",877.716210956564,2,"5",20,20,10
"343",877.716210956564,3,"5",20,20,10
"344",877.716210956564,4,"5",20,20,10
"345",877.716210956564,5,"5",20,20,10
"346",962.156874314939,1,"10",20,20,10
"347",965.620834589472,2,"10",20,20,10
"348",965.620834589472,3,"10",20,20,10
"349",965.620834589472,4,"10",20,20,10
"350",965.620834589472,5,"10",20,20,10
"351",634,1,"0.05",20,20,11
"352",634.5,2,"0.05",20,20,11
"353",634.5,3,"0.05",20,20,11
"354",634.5,4,"0.05",20,20,11
"355",634.5,5,"0.05",20,20,11
"356",634,1,"0.1",20,20,11
"357",634.5,2,"0.1",20,20,11
"358",634.5,3,"0.1",20,20,11
"359",634.5,4,"0.1",20,20,11
"360",634.5,5,"0.1",20,20,11
"361",636.645915006986,1,"0.5",20,20,11
"362",637.145915006986,2,"0.5",20,20,11
"363",637.145915006986,3,"0.5",20,20,11
"364",637.145915006986,4,"0.5",20,20,11
"365",637.145915006986,5,"0.5",20,20,11
"366",660.250000396162,1,"1",20,20,11
"367",660.760103004725,2,"1",20,20,11
"368",660.760103004725,3,"1",20,20,11
"369",660.760103004725,4,"1",20,20,11
"370",660.760103004725,5,"1",20,20,11
"371",708.400850053253,1,"2",20,20,11
"372",709.862337461918,2,"2",20,20,11
"373",709.862337461918,3,"2",20,20,11
"374",709.862337461918,4,"2",20,20,11
"375",709.862337461918,5,"2",20,20,11
"376",751.955103956227,1,"5",20,20,11
"377",757.304382041528,2,"5",20,20,11
"378",757.304382041528,3,"5",20,20,11
"379",757.304382041528,4,"5",20,20,11
"380",757.304382041528,5,"5",20,20,11
"381",800.613878427253,1,"10",20,20,11
"382",802.308179044348,2,"10",20,20,11
"383",802.308179044348,3,"10",20,20,11
"384",802.308179044348,4,"10",20,20,11
"385",802.308179044348,5,"10",20,20,11
"386",698,1,"0.05",20,20,12
"387",698,2,"0.05",20,20,12
"388",698,3,"0.05",20,20,12
"389",698,4,"0.05",20,20,12
"390",698,5,"0.05",20,20,12
"391",698,1,"0.1",20,20,12
"392",698,2,"0.1",20,20,12
"393",698,3,"0.1",20,20,12
"394",698,4,"0.1",20,20,12
"395",698,5,"0.1",20,20,12
"396",699.762042383099,1,"0.5",20,20,12
"397",699.762042383099,2,"0.5",20,20,12
"398",699.762042383099,3,"0.5",20,20,12
"399",699.762042383099,4,"0.5",20,20,12
"400",699.762042383099,5,"0.5",20,20,12
"401",703.328397257016,1,"1",20,20,12
"402",710.532887812418,2,"1",20,20,12
"403",710.532887812418,3,"1",20,20,12
"404",710.532887812418,4,"1",20,20,12
"405",710.532887812418,5,"1",20,20,12
"406",722.836737077766,1,"2",20,20,12
"407",722.836737077766,2,"2",20,20,12
"408",722.836737077766,3,"2",20,20,12
"409",722.836737077766,4,"2",20,20,12
"410",722.836737077766,5,"2",20,20,12
"411",769.3178404573,1,"5",20,20,12
"412",770.35710709361,2,"5",20,20,12
"413",770.35710709361,3,"5",20,20,12
"414",770.35710709361,4,"5",20,20,12
"415",770.35710709361,5,"5",20,20,12
"416",809.238738892901,1,"10",20,20,12
"417",813.678418433535,2,"10",20,20,12
"418",813.678418433535,3,"10",20,20,12
"419",813.678418433535,4,"10",20,20,12
"420",813.678418433535,5,"10",20,20,12
"421",683.5,1,"0.05",20,20,13
"422",683.5,2,"0.05",20,20,13
"423",683.5,3,"0.05",20,20,13
"424",683.5,4,"0.05",20,20,13
"425",683.5,5,"0.05",20,20,13
"426",683.5,1,"0.1",20,20,13
"427",683.5,2,"0.1",20,20,13
"428",683.5,3,"0.1",20,20,13
"429",683.5,4,"0.1",20,20,13
"430",683.5,5,"0.1",20,20,13
"431",686.005715820245,1,"0.5",20,20,13
"432",686.005715820245,2,"0.5",20,20,13
"433",686.005715820245,3,"0.5",20,20,13
"434",686.005715820245,4,"0.5",20,20,13
"435",686.005715820245,5,"0.5",20,20,13
"436",695.765072713705,1,"1",20,20,13
"437",695.765072713705,2,"1",20,20,13
"438",695.765072713705,3,"1",20,20,13
"439",695.765072713705,4,"1",20,20,13
"440",695.765072713705,5,"1",20,20,13
"441",714.202027105371,1,"2",20,20,13
"442",716.791989692707,2,"2",20,20,13
"443",716.791989692707,3,"2",20,20,13
"444",716.791989692707,4,"2",20,20,13
"445",716.791989692707,5,"2",20,20,13
"446",758.288649876681,1,"5",20,20,13
"447",761.302552676891,2,"5",20,20,13
"448",761.302552676891,3,"5",20,20,13
"449",761.302552676891,4,"5",20,20,13
"450",761.302552676891,5,"5",20,20,13
"451",792.779770658805,1,"10",20,20,13
"452",795.830648494361,2,"10",20,20,13
"453",795.830648494361,3,"10",20,20,13
"454",795.830648494361,4,"10",20,20,13
"455",795.830648494361,5,"10",20,20,13
"456",544,1,"0.05",20,20,14
"457",544,2,"0.05",20,20,14
"458",544,3,"0.05",20,20,14
"459",544,4,"0.05",20,20,14
"460",544,5,"0.05",20,20,14
"461",544,1,"0.1",20,20,14
"462",544,2,"0.1",20,20,14
"463",544,3,"0.1",20,20,14
"464",544,4,"0.1",20,20,14
"465",544,5,"0.1",20,20,14
"466",544.543018529851,1,"0.5",20,20,14
"467",544.544192565284,2,"0.5",20,20,14
"468",544.544192565284,3,"0.5",20,20,14
"469",544.544192565284,4,"0.5",20,20,14
"470",544.544192565284,5,"0.5",20,20,14
"471",547.16390039932,1,"1",20,20,14
"472",547.576494906281,2,"1",20,20,14
"473",547.576494906281,3,"1",20,20,14
"474",547.576494906281,4,"1",20,20,14
"475",547.576494906281,5,"1",20,20,14
"476",561.990351057951,1,"2",20,20,14
"477",562.391182010439,2,"2",20,20,14
"478",562.569259888116,3,"2",20,20,14
"479",562.569259888116,4,"2",20,20,14
"480",562.569259888116,5,"2",20,20,14
"481",594.962979892447,1,"5",20,20,14
"482",596.812585682201,2,"5",20,20,14
"483",596.812585682201,3,"5",20,20,14
"484",596.812585682201,4,"5",20,20,14
"485",596.812585682201,5,"5",20,20,14
"486",623.493653243127,1,"10",20,20,14
"487",624.535940875593,2,"10",20,20,14
"488",624.535940875593,3,"10",20,20,14
"489",624.535940875593,4,"10",20,20,14
"490",624.535940875593,5,"10",20,20,14
"491",663.5,1,"0.05",20,20,15
"492",665.5,2,"0.05",20,20,15
"493",665.5,3,"0.05",20,20,15
"494",665.5,4,"0.05",20,20,15
"495",665.5,5,"0.05",20,20,15
"496",663.5,1,"0.1",20,20,15
"497",665.5,2,"0.1",20,20,15
"498",665.5,3,"0.1",20,20,15
"499",665.5,4,"0.1",20,20,15
"500",665.5,5,"0.1",20,20,15
"501",665.191691040458,1,"0.5",20,20,15
"502",667.344724648992,2,"0.5",20,20,15
"503",667.344724648992,3,"0.5",20,20,15
"504",667.344724648992,4,"0.5",20,20,15
"505",667.344724648992,5,"0.5",20,20,15
"506",678.750000752489,1,"1",20,20,15
"507",677.913033074125,2,"1",20,20,15
"508",681.913033074125,3,"1",20,20,15
"509",681.913033074125,4,"1",20,20,15
"510",681.913033074125,5,"1",20,20,15
"511",686.425546542348,1,"2",20,20,15
"512",691.662053337924,2,"2",20,20,15
"513",696.336846380759,3,"2",20,20,15
"514",696.416026115303,4,"2",20,20,15
"515",696.416026115303,5,"2",20,20,15
"516",727.074241085075,1,"5",20,20,15
"517",736.555943138955,2,"5",20,20,15
"518",736.555943138955,3,"5",20,20,15
"519",736.555943138955,4,"5",20,20,15
"520",736.555943138955,5,"5",20,20,15
"521",793.773998987138,1,"10",20,20,15
"522",792.968147373293,2,"10",20,20,15
"523",794.721823126597,3,"10",20,20,15
"524",794.721823126597,4,"10",20,20,15
"525",794.721823126597,5,"10",20,20,15
"526",619.5,1,"0.05",20,20,16
"527",630,2,"0.05",20,20,16
"528",630,3,"0.05",20,20,16
"529",630,4,"0.05",20,20,16
"530",630,5,"0.05",20,20,16
"531",619.5,1,"0.1",20,20,16
"532",630,2,"0.1",20,20,16
"533",630,3,"0.1",20,20,16
"534",630,4,"0.1",20,20,16
"535",630,5,"0.1",20,20,16
"536",637.241276522948,1,"0.5",20,20,16
"537",637.646443670398,2,"0.5",20,20,16
"538",637.646443670398,3,"0.5",20,20,16
"539",637.646443670398,4,"0.5",20,20,16
"540",637.646443670398,5,"0.5",20,20,16
"541",665.311153308074,1,"1",20,20,16
"542",665.972815138058,2,"1",20,20,16
"543",665.972815138058,3,"1",20,20,16
"544",665.972815138058,4,"1",20,20,16
"545",665.972815138058,5,"1",20,20,16
"546",697.925785689246,1,"2",20,20,16
"547",697.925785689246,2,"2",20,20,16
"548",697.925785689246,3,"2",20,20,16
"549",697.925785689246,4,"2",20,20,16
"550",697.925785689246,5,"2",20,20,16
"551",757.875996373747,1,"5",20,20,16
"552",761.480582766002,2,"5",20,20,16
"553",761.480582766002,3,"5",20,20,16
"554",761.480582766002,4,"5",20,20,16
"555",761.480582766002,5,"5",20,20,16
"556",827.341790200163,1,"10",20,20,16
"557",827.341790200163,2,"10",20,20,16
"558",827.341790200163,3,"10",20,20,16
"559",827.341790200163,4,"10",20,20,16
"560",827.341790200163,5,"10",20,20,16
"561",614.5,1,"0.05",20,20,17
"562",614.5,2,"0.05",20,20,17
"563",614.5,3,"0.05",20,20,17
"564",614.5,4,"0.05",20,20,17
"565",614.5,5,"0.05",20,20,17
"566",614.5,1,"0.1",20,20,17
"567",614.5,2,"0.1",20,20,17
"568",614.5,3,"0.1",20,20,17
"569",614.5,4,"0.1",20,20,17
"570",614.5,5,"0.1",20,20,17
"571",615.250550116418,1,"0.5",20,20,17
"572",615.385885399654,2,"0.5",20,20,17
"573",615.385885399654,3,"0.5",20,20,17
"574",615.385885399654,4,"0.5",20,20,17
"575",615.385885399654,5,"0.5",20,20,17
"576",620.345696962566,1,"1",20,20,17
"577",620.952227622279,2,"1",20,20,17
"578",620.952227622279,3,"1",20,20,17
"579",620.952227622279,4,"1",20,20,17
"580",620.952227622279,5,"1",20,20,17
"581",642.687678269603,1,"2",20,20,17
"582",644.533993324865,2,"2",20,20,17
"583",644.533993324865,3,"2",20,20,17
"584",644.533993324865,4,"2",20,20,17
"585",644.533993324865,5,"2",20,20,17
"586",692.499907611771,1,"5",20,20,17
"587",693.424418399554,2,"5",20,20,17
"588",693.424418399554,3,"5",20,20,17
"589",693.424418399554,4,"5",20,20,17
"590",693.424418399554,5,"5",20,20,17
"591",762.010912049958,1,"10",20,20,17
"592",762.010912049958,2,"10",20,20,17
"593",762.010912049958,3,"10",20,20,17
"594",762.010912049958,4,"10",20,20,17
"595",762.010912049958,5,"10",20,20,17
"596",690.5,1,"0.05",20,20,18
"597",694.5,2,"0.05",20,20,18
"598",694.5,3,"0.05",20,20,18
"599",694.5,4,"0.05",20,20,18
"600",694.5,5,"0.05",20,20,18
"601",690.5,1,"0.1",20,20,18
"602",694.5,2,"0.1",20,20,18
"603",694.5,3,"0.1",20,20,18
"604",694.5,4,"0.1",20,20,18
"605",694.5,5,"0.1",20,20,18
"606",694.504025977974,1,"0.5",20,20,18
"607",694.504025977974,2,"0.5",20,20,18
"608",694.504025977974,3,"0.5",20,20,18
"609",694.504025977974,4,"0.5",20,20,18
"610",694.504025977974,5,"0.5",20,20,18
"611",695.655437545932,1,"1",20,20,18
"612",699.655437492604,2,"1",20,20,18
"613",699.655437492604,3,"1",20,20,18
"614",699.655437492604,4,"1",20,20,18
"615",699.655437492604,5,"1",20,20,18
"616",715.29515731999,1,"2",20,20,18
"617",720.703706985665,2,"2",20,20,18
"618",722.408781424052,3,"2",20,20,18
"619",723.593450184773,4,"2",20,20,18
"620",723.593450184773,5,"2",20,20,18
"621",780.316086283907,1,"5",20,20,18
"622",787.632374771499,2,"5",20,20,18
"623",787.632374771499,3,"5",20,20,18
"624",787.632374771499,4,"5",20,20,18
"625",787.632374771499,5,"5",20,20,18
"626",835.592868295924,1,"10",20,20,18
"627",835.693272234485,2,"10",20,20,18
"628",836.115170595142,3,"10",20,20,18
"629",836.115170595142,4,"10",20,20,18
"630",836.115170595142,5,"10",20,20,18
"631",672,1,"0.05",20,20,19
"632",672,2,"0.05",20,20,19
"633",672,3,"0.05",20,20,19
"634",672,4,"0.05",20,20,19
"635",672,5,"0.05",20,20,19
"636",672,1,"0.1",20,20,19
"637",672,2,"0.1",20,20,19
"638",672,3,"0.1",20,20,19
"639",672,4,"0.1",20,20,19
"640",672,5,"0.1",20,20,19
"641",673.831387733837,1,"0.5",20,20,19
"642",673.831387733837,2,"0.5",20,20,19
"643",673.831387733837,3,"0.5",20,20,19
"644",673.831387733837,4,"0.5",20,20,19
"645",673.831387733837,5,"0.5",20,20,19
"646",682.194790384815,1,"1",20,20,19
"647",682.328053623436,2,"1",20,20,19
"648",682.328053623436,3,"1",20,20,19
"649",682.328053623436,4,"1",20,20,19
"650",682.328053623436,5,"1",20,20,19
"651",709.290133560779,1,"2",20,20,19
"652",714.887221090688,2,"2",20,20,19
"653",714.887221090688,3,"2",20,20,19
"654",714.887221090688,4,"2",20,20,19
"655",714.887221090688,5,"2",20,20,19
"656",783.11303267707,1,"5",20,20,19
"657",789.782644600167,2,"5",20,20,19
"658",789.04142861812,3,"5",20,20,19
"659",789.782644600167,4,"5",20,20,19
"660",789.782644600167,5,"5",20,20,19
"661",829.137806731862,1,"10",20,20,19
"662",832.031005114835,2,"10",20,20,19
"663",832.031005114835,3,"10",20,20,19
"664",832.031005114835,4,"10",20,20,19
"665",832.031005114835,5,"10",20,20,19
"666",617.5,1,"0.05",20,20,20
"667",617.5,2,"0.05",20,20,20
"668",617.5,3,"0.05",20,20,20
"669",617.5,4,"0.05",20,20,20
"670",617.5,5,"0.05",20,20,20
